,textID,selected_text
579,77c659aa89,goodnight
580,303a1773cf,every day of my life lately    i feel ya girl
581,aa8b44f1b2,hiya been looking for
582,bf95b25f9d,aw that stinks im sorry
583,b21b048c1d,is trying to recover from a broken heartyet again for the  or  time
584,4f7cba2eff,ach probably not they are labeled as  which i believe was the name used when they aired on bbc america
585,31dbbd2bb4,ha did she find out the only thing google came up with was some database acronym and dibbs on the front seat aka shotgun
586,a7506a67a4,witty  yes francebelgium was good  carnt belive how much traffic we hit on the way back
587,b2c81f2c95,my comp is being slo w
588,99c5936498,you didnt send me the text
589,7315faa6ce,oh mannn im gonna be there tomorroww
590,132462ca21,unfortunately
591,a7225483b3,love
592,2dfb1e0fe3,you guys could have fun in a cardboard box i miss you already bro
593,3a013a37a6,a little twitter mention on snl
594,b70639aec0,unable
595,0b5a804a3c,i signed up for an account on a political website so i could post a comment but it isnt working
596,78ccd0cec0,enjoyed
597,1c464c8953,me and mum are lost in grangemouth utter hilarity totally lost
598,29da8ca76b,sorry  very lonely
599,9d414d77dd,feeling awful new medication is making me nauseous
600,4d05d59122,im too obsessed
601,5a2393940b,i need a bear hug  and im going to camp today
602,2fd9eef1f8,if i could id send california sunshine your way
603,938c32de3e,help me
604,0e3d04ed05,we dont think southern wv folks
605,9a0fce6d7e,learning how to use twitter
606,32eb024489,bad mood
607,6af90a76e4,i love you so much
608,2b68738448,try this one
609,af087c9deb,youre diabetic   so is my dad   i might be too not sure  are you still allowed to eat sugar throughout the day
610,8823244442,i just really want to sleep butmy eyes wont let me
611,9bb06e4848,you should check yourz rayne
612,717e76b467,i havent had slipons in years since my checkered days matter of fact i only have my torn up all black classics
613,3b6fdcc518,expensive
614,f6cb27e38e,he will be here in less than hour
615,419f3e9ef8,boring
616,f29654c873,it is wonderful
617,7e46f3f92a,ha nothing any man does is right on mothers day except for taking kids off mums hands for whole day
618,43ad351369,hahaha
619,853ebd7b47,our raid leader made us run drills to practice switching
620,ef60a2d1e7,and clang rocks so youre using it right  anyways according to the comments its in apples gcc too dunno how public tho
621,983088f2b4,unlike cierra i look like poop today whatevahh lol
622,50b353f751,enjoy
623,c4cad35b0f,the comp deleted half my apps
624,9c44566550,right
625,32b28d840b,hurray
626,d576839165,fun
627,86f3b2e352,whole body is sore from moving hundreds of pieces of luggage last weekend   guess i should visit the gym more often
628,ef1eb004ff,oh you are too kind
629,36bc98037c,addis
630,faaf6a6f64,i dont even look at their fabric unless i need polar fleece   its worth the extra  to go to needle and thread
631,69789cff46,pleeaaasee come out sun
632,586a76af3d,it was a good question
633,dfd9f1800b,man i am really sorry
634,e0090fba83,watching the jobros live chat  not live though  haha
635,d9e1b10a4f,sad
636,0e5d9cd378,ncaa baseball road  omaha south carolina just hit a  homerun dagger  my heart    mason   south carolina
637,1a82a50aa9,its ok i still love o  a goog luck with your move to erie
638,57ee48d640,the honestys to much  sorry couldnt resist
639,e0794d1a3e,oh ok i always wondered how that worked i only have the top of my ear done i dont think i could get anything else pierced
640,2baa1924cd,nooooooooanother headachehopefully not a migraine
641,c3261537c6,todays a drag for me so bored im about to get into the romance book so i prob wont be on til the morn  night twitter babes
642,4acd2d7380,sowwy
643,259ab53f07,i make them good girls go bad
644,c180265483,sites that republish my blogs feed often end up higher than my blog on google search results
645,1e7956b538,going to have dinner bbs
646,c8a9799256,we can all but hope georgia is still wide awake and has the hiccups
647,9fdac069e1,no phone  i knew i shouldve charged it last night sigh
648,e27ea173e0,quite
649,e468a185dc,oh yes level
650,fe626ba958,cried
651,995db37ffd,i need this right now this is absolutely mindddd blowing  i love this so much
652,a539826f28,stupid
653,5efc764068,woo  got a fast mobile broadband connection now
654,e133dbdc62,but i really want a sporebat pet
655,e74af209c6,having a nice time
656,aca7565010,closer
657,cac874449f,oh rightsorrynow i get yabut still  emailswowcool
658,bff45fe27f,great
659,60521a571e,my bad homie
660,3b6a25d97c,im awake whats for breakfast lulu  on a shingle ha ha ha
661,bcf13877f7,good morning everyone
662,c4a8602e0a,love
663,4e06f98760,shake shake shake shake shake it
664,62aebe35b6,raining again
665,0237b6fd87,good morning world
666,c860b3f840,i hope that everyone has been having a great week  let me know if you think im crazy for hating coffee xd
667,cfdb8ea6d8,back to br
668,935a3c2bf5,time to put the weapons on the charger for the night  sleep tight
669,c1e33be64e,using tiffys computerit feels different from mine the touch is different
670,000b3211af,happy
671,ffa3258a83,are they both still talking to you then
672,10f2498c35,i want crimson gem saga  i will just go play rf guerilla demo repeatedly i mission failed  you died so many times from dicking around
673,35674461fe,that was a great movie
674,4c086d6a58,will b having my last v tomorow   will  off of apples n not caffeine  n  down on chocolate bye bye chocy
675,d6a8cee69b,i was awoken by loud banging and it continues all day  good thing i got an early rest last night
676,8e4553e921,lets go
677,cbfe82ef26,feels really sick
678,9fb92f7504,rawesome
679,49ffb6b465,internet jus cut me off  was bout  shoot sum guys eye out  kandi
680,ed0ace22bf,u dont have school today
681,dc346c6f1c,broken
682,178b3ca782,people at work are stressing me out
683,0e83e0955a,rt i have had few hearts the past few days on etsy  boo hoototally the same for me too
684,6d3596cdb3,love it when my sister brags but shes too tired too spell bowling right haha its ok i  her
685,696a2abd8a,elses
686,26d169a9e9,funny
687,52fd9f56fb,incredible
688,2f7b589c41,i  like it
689,1620bd719e,all done no more internship
690,6e805ea65a,rip to officer edwards may god continue to bless his family whats up wit cops killing cops seen the same thing happen on the wire
691,08f6036add,invasion of the old ladies has just ended still have to clean up not going to be able to make it to the tweetup tonight
692,ce4b5fe266,s current goal is to lose  pounds by next tuesday  here i come   soooo ready for gatlinburg
693,792c97a352,best
694,384a8c1c53,good brands
695,8c08631422,on the phone to mum
696,daed8640af,me tooo
697,0c79867978,my net died so yeah  im sad now
698,fe588dce16,then am anticipating the next ten days
699,30b5985a07,boring
700,c3e87ee9c0,yeah when you start reaching your
701,5bbfbb31da,getting ready to babysit
702,41cf23c2d2,bad
703,e027169ec6,awful
704,6c843b2f56,happy
705,29736d30cc,im looking forward too see and hear you in norway live fast
706,2da7ae1656,awesome
707,0927b99040,actually workin from home tonight  you
708,a35cb60975,i want to be at the beach in the sun
709,7e49648b99,tired
710,b7234b7720,good
711,5bbef6942a,well tell me what fashion tips you need and im your woman  hehehe
712,c9e5ca399a,hello there taylor  i miss you its been  months
713,d7607b8133,i wear a lot of white
714,2d5206550f,good
715,13632b763a,i remember those days i wasnt a big fan of wesley but i really felt for you as a youngster dealing with all that but you won
716,f841b0e812,relaxing
717,09e0880c54,hurts
718,bf2419a824,at walmart playing hide and seek
719,2fac1b845b,whatever do you mean
720,15fb68bf9f,bad
721,a93afddcdf,wish
722,8ec2997024,your test works fine for me  tweetdeck is so cool eh
723,6559ad2e3e,wish
724,a2867122b8,i couldnt get a photo
725,17deedd7a4,i love summer
726,d27429521a,lolz at your modestykix roxnow all the gals will be lined up at your door
727,273aa26c3d,safe
728,c12a98d8f3,bothered
729,0a60d11178,kittens are cute then they grow up n become cats
730,58b7571313,impossible
731,a25f8983ff,hey i was scared last night at  because of you and i had several bad nightmares
732,9b172f1737,hate
733,c016333e85,oh no my tweetdeck is malfunctioning o il have web will its fixd
734,63ec4e7de6,heeeeey you abandoned me here on twitter momma dots
735,7796395821,yeah freakin sucks
736,4f2e517832,off the a village may fayre now  bag packed ready to bring back homemade goodies
737,b3b338bcd0,cool
738,add95c3198,sooo tell me how i lost followerzzz
739,c41d259d60,thanks for the reply of course it doesnt really explain it  i googled it but found no explanation
740,3099b7261b,looking for people
741,15892f296d,wishes that you would see not with your eyes but with your heart
742,d12acf4e01,awwww   
743,dad3160e52,long day and i still have to mow the lawn
744,598603422e,shoot only  miles
745,c3c79502f9,sad
746,02b43cd23c,happy mothers day mom
747,058f39acca,luckily
748,90af5c843a,i hate my lawn
749,200f2b3566,you shouldnt have to reset more than once  if it doesnt work right the first time something is up
750,85f882c027,yeah i left cause my pc cant run the client anymore i had thought i would have a new one by now
751,5496094dac,feeling bad for  profile pic
752,866582d5a3,capones island in  days my summer is just starting
753,cb20977501,good
754,ddfc2cc8b3,planing on going on a little ride on the mtb on monday  may be in over to the tower
755,0de656eac1,fiesta at my house in my mouth  hit me up for the password
756,6be59d11d8,the live version is so much better
757,31d260e718,theres no pause button in the game of life
758,b22aff92be,thats black market material right there my friend
759,96cc75e508,happy
760,664d148574,tried to join the chat but the site would not let me sign in
761,6872aea3a9,where is home
762,21d77a32fb,best
763,5d8cc77f93,their songs make me want to cry
764,803e9c0931,while driving u come across aggressive driving behaviour by another driver u should chase the car  tell the driver how to drive
765,16ca8a5ecc,the mediteranian kitchenoh well cant get them all right
766,038c049e2a,whats wrong
767,28e1999323,wasn totally awesome  seeing the rebooted crew was so nice
768,438a7d203a,d thats good to know and i bet he looks just like you
769,0117a03b6d,hahhahah that really made me laugh out loudd ahahahahahahahahah your fuunny
770,cad99e531f,wish
771,4987bf323b,im trying to fix it it doesnt do it  and its ahi dios mio but u did good lol
772,ba3e84e67f,hiya missed you too what have you been up to
773,b2dc59805a,out to play
774,797aa81fda,really sick
775,0ea64bcbe6,yay  my only on sundays maid came the house will be clean again
776,4e7fb463e0,thx robban
777,b33c27ad85,love
778,50eb2a08c3,hope
779,0ee55890a7,geeze im just wondering what is wrong with some people i either need to go for a run or go to sleep tomorrow should be a fun day
780,eb9c11eb52,worse
781,cf16d0c659,easier
782,f7aa65a988,over rated
783,b8a3fea60e,look everyone im a bad boy im ranked higher than meghan mccain
784,5389177883,rain i wanna see her hair  hows everyone
785,e59fd12277,or ftrh  for the ride home
786,264f1af9a0,too  happens
787,d19724f22f,food
788,9d4dfb1f9e,is downloading songs
789,e6b380cd3d,i almost said and grammer no exist either grunt  but i stopped myself
790,993c6eadd2,good care
791,7993d38b85,have a peaceful night
792,42caab438e,seeing shane dawson videos
793,b5e7df1efe,sad face
794,017a0bbb36,funeral
795,12cfea907c,already misses
796,43449f0068,thanks
797,795556dc39,awesome
798,38e8111514,sucks
799,18ee9d146c,at famous daves with my mom so hungry
800,f5e9c0eef2,youll be fine  good luck
801,434e673353,home for the nite sleeping on the pull out bed with maggie wishing it was durden  i got to find a apt
802,8b8932427d,crying
803,c5f383c0a0,i feel so deflated no more doggy
804,103459e206,sad about young love coming to an end  they were sooo cute together
805,8def10379e,tired
806,74af7e0835,pain
807,bb53ba1a89,i cant believe that you guys are gonna stay just one day here in rio de janeiro again
808,11c5c7850b,cute
809,455ef3e9b6,lol thx
810,d761530c7f,is working until  tonight
811,ed1e06027c,well there go my peace corps prospects
812,47b4e91e39,rmbr the time when we torned for the night in sentosa i was the only one who didnt have to spit out the   unknown facts abt myself
813,0b39781a5a,good idea
814,8fbd0b19e6,whatever will be will be
815,8429087609,wango tango good night all
816,7900f25fbc,im not in the best financial situation myself at the moment im beyond broke my money is spend as soon as i earn it atm
